impath,mos,label,classname
/hd2/wangzichuan/AIGCIQA2023/allimg/582.png,49.314555044267614,2,poor
/hd2/wangzichuan/AIGCIQA2023/allimg/1412.png,47.553047958908,2,poor
/hd2/wangzichuan/AIGCIQA2023/allimg/1463.png,35.291111966983266,1,bad
/hd2/wangzichuan/AIGCIQA2023/allimg/596.png,60.830969158825134,4,good
/hd2/wangzichuan/AIGCIQA2023/allimg/931.png,47.85684699261994,2,poor
/hd2/wangzichuan/AIGCIQA2023/allimg/374.png,54.96684750789899,3,average
/hd2/wangzichuan/AIGCIQA2023/allimg/620.png,53.861095005212505,3,average
/hd2/wangzichuan/AIGCIQA2023/allimg/1382.png,45.43300137634988,2,poor
/hd2/wangzichuan/AIGCIQA2023/allimg/2220.png,48.049244422139225,2,poor
/hd2/wangzichuan/AIGCIQA2023/allimg/297.png,63.7406507882557,4,good
/hd2/wangzichuan/AIGCIQA2023/allimg/1333.png,39.8245749434604,1,bad
/hd2/wangzichuan/AIGCIQA2023/allimg/99.png,50.97528287184015,3,average
/hd2/wangzichuan/AIGCIQA2023/allimg/670.png,53.13509081237397,3,average
/hd2/wangzichuan/AIGCIQA2023/allimg/693.png,50.3570960432835,3,average
/hd2/wangzichuan/AIGCIQA2023/allimg/529.png,50.10816405080136,3,average
/hd2/wangzichuan/AIGCIQA2023/allimg/2050.png,52.006253657609776,3,average
/hd2/wangzichuan/AIGCIQA2023/allimg/2200.png,48.51057309386623,2,poor
/hd2/wangzichuan/AIGCIQA2023/allimg/2109.png,42.2069891783692,2,poor
/hd2/wangzichuan/AIGCIQA2023/allimg/185.png,56.11922068441592,3,average
/hd2/wangzichuan/AIGCIQA2023/allimg/2352.png,55.25207257595785,3,average
/hd2/wangzichuan/AIGCIQA2023/allimg/883.png,33.79682352676964,1,bad
/hd2/wangzichuan/AIGCIQA2023/allimg/1241.png,35.68863118270037,1,bad
/hd2/wangzichuan/AIGCIQA2023/allimg/1493.png,43.92858829344297,2,poor
/hd2/wangzichuan/AIGCIQA2023/allimg/511.png,58.07874971762865,3,average
/hd2/wangzichuan/AIGCIQA2023/allimg/1791.png,65.76694448345943,4,good
/hd2/wangzichuan/AIGCIQA2023/allimg/1029.png,33.069062101406985,1,bad
/hd2/wangzichuan/AIGCIQA2023/allimg/1263.png,40.15698716740983,2,poor
/hd2/wangzichuan/AIGCIQA2023/allimg/1004.png,36.37626695642107,1,bad
/hd2/wangzichuan/AIGCIQA2023/allimg/1410.png,48.3553617112396,2,poor
/hd2/wangzichuan/AIGCIQA2023/allimg/952.png,46.28135964055572,2,poor
/hd2/wangzichuan/AIGCIQA2023/allimg/2075.png,62.83261308985343,4,good
/hd2/wangzichuan/AIGCIQA2023/allimg/906.png,38.420982831653816,1,bad
/hd2/wangzichuan/AIGCIQA2023/allimg/2184.png,48.82170389623254,2,poor
/hd2/wangzichuan/AIGCIQA2023/allimg/23.png,56.43290441886292,3,average
/hd2/wangzichuan/AIGCIQA2023/allimg/1005.png,41.13421401194738,2,poor
/hd2/wangzichuan/AIGCIQA2023/allimg/1750.png,49.566066768309874,2,poor
/hd2/wangzichuan/AIGCIQA2023/allimg/807.png,32.195707048786694,1,bad
/hd2/wangzichuan/AIGCIQA2023/allimg/2293.png,56.46752451681793,3,average
/hd2/wangzichuan/AIGCIQA2023/allimg/1553.png,51.56861256093106,3,average
/hd2/wangzichuan/AIGCIQA2023/allimg/2202.png,46.42184277825783,2,poor
/hd2/wangzichuan/AIGCIQA2023/allimg/1946.png,52.1581796740085,3,average
/hd2/wangzichuan/AIGCIQA2023/allimg/2079.png,62.528424126337086,4,good
/hd2/wangzichuan/AIGCIQA2023/allimg/311.png,51.34773817351153,3,average
/hd2/wangzichuan/AIGCIQA2023/allimg/351.png,55.77915035696541,3,average
/hd2/wangzichuan/AIGCIQA2023/allimg/548.png,58.097901930552645,3,average
/hd2/wangzichuan/AIGCIQA2023/allimg/306.png,53.36251257044012,3,average
/hd2/wangzichuan/AIGCIQA2023/allimg/287.png,40.84271541913022,2,poor
/hd2/wangzichuan/AIGCIQA2023/allimg/1731.png,58.77685133332822,3,average
/hd2/wangzichuan/AIGCIQA2023/allimg/1033.png,47.67443203454164,2,poor
/hd2/wangzichuan/AIGCIQA2023/allimg/1258.png,42.46035540405834,2,poor
/hd2/wangzichuan/AIGCIQA2023/allimg/2355.png,36.16761962082641,1,bad
/hd2/wangzichuan/AIGCIQA2023/allimg/1459.png,42.09758084383884,2,poor
/hd2/wangzichuan/AIGCIQA2023/allimg/2043.png,51.23942724547518,3,average
/hd2/wangzichuan/AIGCIQA2023/allimg/636.png,50.12176625983251,3,average
/hd2/wangzichuan/AIGCIQA2023/allimg/1304.png,36.78465269343543,1,bad
/hd2/wangzichuan/AIGCIQA2023/allimg/1544.png,39.71969894651748,1,bad
/hd2/wangzichuan/AIGCIQA2023/allimg/1307.png,43.81233789417994,2,poor
/hd2/wangzichuan/AIGCIQA2023/allimg/1043.png,40.14673847392203,2,poor
/hd2/wangzichuan/AIGCIQA2023/allimg/13.png,64.53699363951,4,good
/hd2/wangzichuan/AIGCIQA2023/allimg/1272.png,53.16932238394509,3,average
/hd2/wangzichuan/AIGCIQA2023/allimg/514.png,57.91699450636712,3,average
/hd2/wangzichuan/AIGCIQA2023/allimg/409.png,57.5113371111676,3,average
/hd2/wangzichuan/AIGCIQA2023/allimg/1475.png,51.75993899759556,3,average
/hd2/wangzichuan/AIGCIQA2023/allimg/313.png,51.55150969636628,3,average
/hd2/wangzichuan/AIGCIQA2023/allimg/1697.png,48.91924532376186,2,poor
/hd2/wangzichuan/AIGCIQA2023/allimg/678.png,55.25429795101645,3,average
/hd2/wangzichuan/AIGCIQA2023/allimg/1320.png,39.10059893627879,1,bad
/hd2/wangzichuan/AIGCIQA2023/allimg/1499.png,40.28270112586204,2,poor
/hd2/wangzichuan/AIGCIQA2023/allimg/1281.png,38.67528376186813,1,bad
/hd2/wangzichuan/AIGCIQA2023/allimg/382.png,61.356918211836025,4,good
/hd2/wangzichuan/AIGCIQA2023/allimg/836.png,41.79357392967299,2,poor
/hd2/wangzichuan/AIGCIQA2023/allimg/1466.png,40.319106663017145,2,poor
/hd2/wangzichuan/AIGCIQA2023/allimg/598.png,55.012513756867214,3,average
/hd2/wangzichuan/AIGCIQA2023/allimg/2029.png,34.079329698272545,1,bad
/hd2/wangzichuan/AIGCIQA2023/allimg/1690.png,41.92057186652622,2,poor
/hd2/wangzichuan/AIGCIQA2023/allimg/263.png,47.17776700716636,2,poor
/hd2/wangzichuan/AIGCIQA2023/allimg/2072.png,50.80653655784862,3,average
/hd2/wangzichuan/AIGCIQA2023/allimg/630.png,56.54337114641468,3,average
/hd2/wangzichuan/AIGCIQA2023/allimg/963.png,47.04645762800695,2,poor
/hd2/wangzichuan/AIGCIQA2023/allimg/1606.png,51.77303312563848,3,average
/hd2/wangzichuan/AIGCIQA2023/allimg/2185.png,45.74523000876041,2,poor
/hd2/wangzichuan/AIGCIQA2023/allimg/1341.png,36.97863338934835,1,bad
/hd2/wangzichuan/AIGCIQA2023/allimg/8.png,60.704371145226055,4,good
/hd2/wangzichuan/AIGCIQA2023/allimg/316.png,50.69585959254024,3,average
/hd2/wangzichuan/AIGCIQA2023/allimg/304.png,51.167877431413785,3,average
/hd2/wangzichuan/AIGCIQA2023/allimg/427.png,54.50851995273581,3,average
/hd2/wangzichuan/AIGCIQA2023/allimg/105.png,55.29973175968031,3,average
/hd2/wangzichuan/AIGCIQA2023/allimg/1809.png,46.5146042837582,2,poor
/hd2/wangzichuan/AIGCIQA2023/allimg/121.png,42.22962593984043,2,poor
/hd2/wangzichuan/AIGCIQA2023/allimg/1405.png,46.90869583631903,2,poor
/hd2/wangzichuan/AIGCIQA2023/allimg/1593.png,40.22412314641787,2,poor
/hd2/wangzichuan/AIGCIQA2023/allimg/1192.png,50.593892629137166,3,average
/hd2/wangzichuan/AIGCIQA2023/allimg/1608.png,53.08684226197821,3,average
/hd2/wangzichuan/AIGCIQA2023/allimg/115.png,66.24032142396504,4,good
/hd2/wangzichuan/AIGCIQA2023/allimg/1151.png,51.3539197469597,3,average
/hd2/wangzichuan/AIGCIQA2023/allimg/1411.png,43.35773244523413,2,poor
/hd2/wangzichuan/AIGCIQA2023/allimg/2239.png,55.41457009632959,3,average
/hd2/wangzichuan/AIGCIQA2023/allimg/1132.png,49.41137180127874,2,poor
/hd2/wangzichuan/AIGCIQA2023/allimg/808.png,43.67269045385886,2,poor
/hd2/wangzichuan/AIGCIQA2023/allimg/1480.png,38.194779402395575,1,bad
/hd2/wangzichuan/AIGCIQA2023/allimg/1441.png,43.10626323759514,2,poor
/hd2/wangzichuan/AIGCIQA2023/allimg/591.png,46.47506881180255,2,poor
/hd2/wangzichuan/AIGCIQA2023/allimg/845.png,39.03481481626103,1,bad
/hd2/wangzichuan/AIGCIQA2023/allimg/2386.png,65.03716463010085,4,good
/hd2/wangzichuan/AIGCIQA2023/allimg/1102.png,53.14850451785976,3,average
/hd2/wangzichuan/AIGCIQA2023/allimg/2295.png,49.37724268744178,2,poor
/hd2/wangzichuan/AIGCIQA2023/allimg/552.png,57.55016753820743,3,average
/hd2/wangzichuan/AIGCIQA2023/allimg/87.png,47.331429499977055,2,poor
/hd2/wangzichuan/AIGCIQA2023/allimg/2161.png,34.58573216609138,1,bad
/hd2/wangzichuan/AIGCIQA2023/allimg/2340.png,57.764723801978015,3,average
/hd2/wangzichuan/AIGCIQA2023/allimg/1657.png,56.241933001181806,3,average
/hd2/wangzichuan/AIGCIQA2023/allimg/2274.png,53.45010696268847,3,average
/hd2/wangzichuan/AIGCIQA2023/allimg/1932.png,53.81152807104763,3,average
/hd2/wangzichuan/AIGCIQA2023/allimg/2013.png,59.768635825518594,3,average
/hd2/wangzichuan/AIGCIQA2023/allimg/543.png,57.23619577179669,3,average
/hd2/wangzichuan/AIGCIQA2023/allimg/1594.png,41.67402782412722,2,poor
/hd2/wangzichuan/AIGCIQA2023/allimg/2129.png,61.77845258734851,4,good
/hd2/wangzichuan/AIGCIQA2023/allimg/494.png,44.50263222605838,2,poor
/hd2/wangzichuan/AIGCIQA2023/allimg/2271.png,37.31447978484081,1,bad
/hd2/wangzichuan/AIGCIQA2023/allimg/2394.png,57.56648687814312,3,average
/hd2/wangzichuan/AIGCIQA2023/allimg/1403.png,39.61295853551643,1,bad
/hd2/wangzichuan/AIGCIQA2023/allimg/964.png,41.76959757009659,2,poor
/hd2/wangzichuan/AIGCIQA2023/allimg/71.png,60.82270825395394,4,good
/hd2/wangzichuan/AIGCIQA2023/allimg/63.png,55.0892180248968,3,average
/hd2/wangzichuan/AIGCIQA2023/allimg/841.png,49.524439266919856,2,poor
/hd2/wangzichuan/AIGCIQA2023/allimg/1653.png,63.27537144942772,4,good
/hd2/wangzichuan/AIGCIQA2023/allimg/1834.png,61.54442418309035,4,good
/hd2/wangzichuan/AIGCIQA2023/allimg/1244.png,38.86983413624,1,bad
/hd2/wangzichuan/AIGCIQA2023/allimg/1752.png,60.37916459086895,4,good
/hd2/wangzichuan/AIGCIQA2023/allimg/500.png,55.41412923105391,3,average
/hd2/wangzichuan/AIGCIQA2023/allimg/1421.png,41.310254225543616,2,poor
/hd2/wangzichuan/AIGCIQA2023/allimg/1383.png,42.28403538336525,2,poor
/hd2/wangzichuan/AIGCIQA2023/allimg/1804.png,52.1646776914252,3,average
/hd2/wangzichuan/AIGCIQA2023/allimg/755.png,54.128915834895054,3,average
/hd2/wangzichuan/AIGCIQA2023/allimg/205.png,51.951463823827375,3,average
/hd2/wangzichuan/AIGCIQA2023/allimg/907.png,44.15583124625768,2,poor
/hd2/wangzichuan/AIGCIQA2023/allimg/2273.png,55.50887286377791,3,average
/hd2/wangzichuan/AIGCIQA2023/allimg/557.png,56.1634373638571,3,average
/hd2/wangzichuan/AIGCIQA2023/allimg/377.png,51.00370827069767,3,average
/hd2/wangzichuan/AIGCIQA2023/allimg/535.png,50.4104103398748,3,average
/hd2/wangzichuan/AIGCIQA2023/allimg/2372.png,37.40643433111079,1,bad
/hd2/wangzichuan/AIGCIQA2023/allimg/879.png,48.24228109867077,2,poor
/hd2/wangzichuan/AIGCIQA2023/allimg/198.png,55.98782855997719,3,average
/hd2/wangzichuan/AIGCIQA2023/allimg/561.png,62.99326720465084,4,good
/hd2/wangzichuan/AIGCIQA2023/allimg/1100.png,43.08506533285717,2,poor
/hd2/wangzichuan/AIGCIQA2023/allimg/590.png,54.31849786945006,3,average
/hd2/wangzichuan/AIGCIQA2023/allimg/519.png,55.72156036903785,3,average
/hd2/wangzichuan/AIGCIQA2023/allimg/308.png,56.85910013931005,3,average
/hd2/wangzichuan/AIGCIQA2023/allimg/1941.png,54.566716085792486,3,average
/hd2/wangzichuan/AIGCIQA2023/allimg/2067.png,46.21624044053405,2,poor
/hd2/wangzichuan/AIGCIQA2023/allimg/1061.png,53.19597562357082,3,average
/hd2/wangzichuan/AIGCIQA2023/allimg/59.png,56.52441933972292,3,average
/hd2/wangzichuan/AIGCIQA2023/allimg/902.png,50.013942269828966,3,average
/hd2/wangzichuan/AIGCIQA2023/allimg/1094.png,52.54193905729272,3,average
/hd2/wangzichuan/AIGCIQA2023/allimg/207.png,49.41129996873182,2,poor
/hd2/wangzichuan/AIGCIQA2023/allimg/1835.png,61.143944253358455,4,good
/hd2/wangzichuan/AIGCIQA2023/allimg/705.png,59.44293262522256,3,average
/hd2/wangzichuan/AIGCIQA2023/allimg/1356.png,38.89440996689814,1,bad
/hd2/wangzichuan/AIGCIQA2023/allimg/162.png,44.056367188650654,2,poor
/hd2/wangzichuan/AIGCIQA2023/allimg/1181.png,43.9661056612931,2,poor
/hd2/wangzichuan/AIGCIQA2023/allimg/1786.png,47.70490080600456,2,poor
/hd2/wangzichuan/AIGCIQA2023/allimg/2369.png,48.250384688488296,2,poor
/hd2/wangzichuan/AIGCIQA2023/allimg/256.png,50.46764645438748,3,average
/hd2/wangzichuan/AIGCIQA2023/allimg/506.png,55.57328519489533,3,average
/hd2/wangzichuan/AIGCIQA2023/allimg/1779.png,40.66812643009052,2,poor
/hd2/wangzichuan/AIGCIQA2023/allimg/2015.png,51.9257446226657,3,average
/hd2/wangzichuan/AIGCIQA2023/allimg/2357.png,55.12655608151416,3,average
/hd2/wangzichuan/AIGCIQA2023/allimg/700.png,66.25425480926555,4,good
/hd2/wangzichuan/AIGCIQA2023/allimg/1512.png,49.17778638322229,2,poor
/hd2/wangzichuan/AIGCIQA2023/allimg/20.png,62.45442757379685,4,good
/hd2/wangzichuan/AIGCIQA2023/allimg/1269.png,42.507476717558696,2,poor
/hd2/wangzichuan/AIGCIQA2023/allimg/915.png,52.90448673702889,3,average
/hd2/wangzichuan/AIGCIQA2023/allimg/381.png,47.82450209498676,2,poor
/hd2/wangzichuan/AIGCIQA2023/allimg/538.png,57.32388773540339,3,average
/hd2/wangzichuan/AIGCIQA2023/allimg/1642.png,54.98708232095555,3,average
/hd2/wangzichuan/AIGCIQA2023/allimg/1124.png,43.374436007868255,2,poor
/hd2/wangzichuan/AIGCIQA2023/allimg/83.png,50.55235038333,3,average
/hd2/wangzichuan/AIGCIQA2023/allimg/2105.png,50.67091291119024,3,average
/hd2/wangzichuan/AIGCIQA2023/allimg/1087.png,40.99060344593225,2,poor
/hd2/wangzichuan/AIGCIQA2023/allimg/1743.png,53.99368034476648,3,average
/hd2/wangzichuan/AIGCIQA2023/allimg/2165.png,45.79424286990843,2,poor
/hd2/wangzichuan/AIGCIQA2023/allimg/270.png,46.1958514630409,2,poor
/hd2/wangzichuan/AIGCIQA2023/allimg/2143.png,45.8968906836494,2,poor
/hd2/wangzichuan/AIGCIQA2023/allimg/2208.png,54.84419724693605,3,average
/hd2/wangzichuan/AIGCIQA2023/allimg/1517.png,39.40463058493253,1,bad
/hd2/wangzichuan/AIGCIQA2023/allimg/2170.png,56.124237776465066,3,average
/hd2/wangzichuan/AIGCIQA2023/allimg/986.png,43.89027997649707,2,poor
/hd2/wangzichuan/AIGCIQA2023/allimg/727.png,61.28096649426375,4,good
/hd2/wangzichuan/AIGCIQA2023/allimg/429.png,55.94803692990693,3,average
/hd2/wangzichuan/AIGCIQA2023/allimg/1360.png,34.01953308105773,1,bad
/hd2/wangzichuan/AIGCIQA2023/allimg/2106.png,52.10157906033838,3,average
/hd2/wangzichuan/AIGCIQA2023/allimg/2117.png,55.773479873279015,3,average
/hd2/wangzichuan/AIGCIQA2023/allimg/458.png,62.91173281643009,4,good
/hd2/wangzichuan/AIGCIQA2023/allimg/78.png,47.05287601910835,2,poor
/hd2/wangzichuan/AIGCIQA2023/allimg/2032.png,58.425732801565495,3,average
/hd2/wangzichuan/AIGCIQA2023/allimg/32.png,49.21535048468576,2,poor
/hd2/wangzichuan/AIGCIQA2023/allimg/1067.png,37.12043920836319,1,bad
/hd2/wangzichuan/AIGCIQA2023/allimg/792.png,64.17428037602096,4,good
/hd2/wangzichuan/AIGCIQA2023/allimg/2154.png,57.93920778194081,3,average
/hd2/wangzichuan/AIGCIQA2023/allimg/380.png,50.62608193845056,3,average
/hd2/wangzichuan/AIGCIQA2023/allimg/226.png,50.93505387386934,3,average
/hd2/wangzichuan/AIGCIQA2023/allimg/1525.png,37.41591222679055,1,bad
/hd2/wangzichuan/AIGCIQA2023/allimg/715.png,50.34795768505355,3,average
/hd2/wangzichuan/AIGCIQA2023/allimg/2058.png,56.091993760875,3,average
/hd2/wangzichuan/AIGCIQA2023/allimg/686.png,41.34932487555258,2,poor
/hd2/wangzichuan/AIGCIQA2023/allimg/2039.png,53.79702457997668,3,average
/hd2/wangzichuan/AIGCIQA2023/allimg/1964.png,62.20330306132568,4,good
/hd2/wangzichuan/AIGCIQA2023/allimg/305.png,57.7095168122325,3,average
/hd2/wangzichuan/AIGCIQA2023/allimg/209.png,51.125445429966135,3,average
/hd2/wangzichuan/AIGCIQA2023/allimg/862.png,48.66955268365061,2,poor
/hd2/wangzichuan/AIGCIQA2023/allimg/2250.png,54.06112866875147,3,average
/hd2/wangzichuan/AIGCIQA2023/allimg/2379.png,38.53759701334459,1,bad
/hd2/wangzichuan/AIGCIQA2023/allimg/1706.png,44.545892385887214,2,poor
/hd2/wangzichuan/AIGCIQA2023/allimg/1178.png,41.907506222561885,2,poor
/hd2/wangzichuan/AIGCIQA2023/allimg/2118.png,45.43689451544637,2,poor
/hd2/wangzichuan/AIGCIQA2023/allimg/765.png,57.00435275563801,3,average
/hd2/wangzichuan/AIGCIQA2023/allimg/1915.png,48.636580051117605,2,poor
/hd2/wangzichuan/AIGCIQA2023/allimg/1928.png,63.6386382187486,4,good
/hd2/wangzichuan/AIGCIQA2023/allimg/1106.png,43.50795743392625,2,poor
/hd2/wangzichuan/AIGCIQA2023/allimg/2360.png,48.49447241274986,2,poor
/hd2/wangzichuan/AIGCIQA2023/allimg/483.png,45.83710433031485,2,poor
/hd2/wangzichuan/AIGCIQA2023/allimg/1321.png,36.91783825013545,1,bad
/hd2/wangzichuan/AIGCIQA2023/allimg/277.png,48.631321329216654,2,poor
/hd2/wangzichuan/AIGCIQA2023/allimg/1177.png,45.89643665573034,2,poor
/hd2/wangzichuan/AIGCIQA2023/allimg/221.png,54.72378726997216,3,average
/hd2/wangzichuan/AIGCIQA2023/allimg/1027.png,49.79752446109935,2,poor
/hd2/wangzichuan/AIGCIQA2023/allimg/571.png,50.37228550261362,3,average
/hd2/wangzichuan/AIGCIQA2023/allimg/411.png,56.19517603169627,3,average
/hd2/wangzichuan/AIGCIQA2023/allimg/1133.png,53.1604390064696,3,average
/hd2/wangzichuan/AIGCIQA2023/allimg/2310.png,44.647856759234976,2,poor
/hd2/wangzichuan/AIGCIQA2023/allimg/585.png,48.5548122258795,2,poor
/hd2/wangzichuan/AIGCIQA2023/allimg/1805.png,49.88868117482063,2,poor
/hd2/wangzichuan/AIGCIQA2023/allimg/1940.png,60.63294115737462,4,good
/hd2/wangzichuan/AIGCIQA2023/allimg/2393.png,58.91923176424493,3,average
/hd2/wangzichuan/AIGCIQA2023/allimg/1419.png,41.51598272174899,2,poor
/hd2/wangzichuan/AIGCIQA2023/allimg/674.png,59.8294542554002,3,average
/hd2/wangzichuan/AIGCIQA2023/allimg/1957.png,70.77950272604289,5,perfect
/hd2/wangzichuan/AIGCIQA2023/allimg/447.png,56.70244702505113,3,average
/hd2/wangzichuan/AIGCIQA2023/allimg/1083.png,42.68630466010826,2,poor
/hd2/wangzichuan/AIGCIQA2023/allimg/2193.png,55.79596025139288,3,average
/hd2/wangzichuan/AIGCIQA2023/allimg/1559.png,38.8101590424533,1,bad
/hd2/wangzichuan/AIGCIQA2023/allimg/2136.png,54.156754701398064,3,average
/hd2/wangzichuan/AIGCIQA2023/allimg/1471.png,46.34751527259029,2,poor
/hd2/wangzichuan/AIGCIQA2023/allimg/1503.png,37.35209484554906,1,bad
/hd2/wangzichuan/AIGCIQA2023/allimg/829.png,47.22750451266957,2,poor
/hd2/wangzichuan/AIGCIQA2023/allimg/45.png,53.2784266842777,3,average
/hd2/wangzichuan/AIGCIQA2023/allimg/2102.png,51.352087632995904,3,average
/hd2/wangzichuan/AIGCIQA2023/allimg/2378.png,41.47899990220088,2,poor
/hd2/wangzichuan/AIGCIQA2023/allimg/294.png,52.23088176083888,3,average
/hd2/wangzichuan/AIGCIQA2023/allimg/1418.png,40.970489674393455,2,poor
/hd2/wangzichuan/AIGCIQA2023/allimg/588.png,47.04282279128623,2,poor
/hd2/wangzichuan/AIGCIQA2023/allimg/1876.png,49.79260670322157,2,poor
/hd2/wangzichuan/AIGCIQA2023/allimg/1980.png,57.57006590051625,3,average
/hd2/wangzichuan/AIGCIQA2023/allimg/1370.png,45.21793050270144,2,poor
/hd2/wangzichuan/AIGCIQA2023/allimg/1723.png,55.69583729363435,3,average
/hd2/wangzichuan/AIGCIQA2023/allimg/2008.png,51.40821099013398,3,average
/hd2/wangzichuan/AIGCIQA2023/allimg/1268.png,39.64194014391454,1,bad
/hd2/wangzichuan/AIGCIQA2023/allimg/436.png,56.43806900055366,3,average
/hd2/wangzichuan/AIGCIQA2023/allimg/802.png,45.95888809529311,2,poor
/hd2/wangzichuan/AIGCIQA2023/allimg/1552.png,52.00553901074087,3,average
/hd2/wangzichuan/AIGCIQA2023/allimg/393.png,60.227955572751135,4,good
/hd2/wangzichuan/AIGCIQA2023/allimg/1910.png,55.84676720007699,3,average
/hd2/wangzichuan/AIGCIQA2023/allimg/534.png,53.14714905102543,3,average
/hd2/wangzichuan/AIGCIQA2023/allimg/30.png,52.92867230255966,3,average
/hd2/wangzichuan/AIGCIQA2023/allimg/1171.png,45.11768652086296,2,poor
/hd2/wangzichuan/AIGCIQA2023/allimg/1996.png,66.81325052799407,4,good
/hd2/wangzichuan/AIGCIQA2023/allimg/746.png,46.490119341178975,2,poor
/hd2/wangzichuan/AIGCIQA2023/allimg/1584.png,46.02202138295885,2,poor
/hd2/wangzichuan/AIGCIQA2023/allimg/2233.png,46.131929670057566,2,poor
/hd2/wangzichuan/AIGCIQA2023/allimg/1146.png,40.82720655150489,2,poor
/hd2/wangzichuan/AIGCIQA2023/allimg/1578.png,37.84900727180092,1,bad
/hd2/wangzichuan/AIGCIQA2023/allimg/2313.png,48.86136270124631,2,poor
/hd2/wangzichuan/AIGCIQA2023/allimg/2125.png,35.348095751637175,1,bad
/hd2/wangzichuan/AIGCIQA2023/allimg/1514.png,40.77019742894527,2,poor
/hd2/wangzichuan/AIGCIQA2023/allimg/1564.png,43.289910158557,2,poor
/hd2/wangzichuan/AIGCIQA2023/allimg/1084.png,39.62294794237141,1,bad
/hd2/wangzichuan/AIGCIQA2023/allimg/344.png,51.839550648393605,3,average
/hd2/wangzichuan/AIGCIQA2023/allimg/556.png,53.29519507203848,3,average
/hd2/wangzichuan/AIGCIQA2023/allimg/1287.png,33.30644692250395,1,bad
/hd2/wangzichuan/AIGCIQA2023/allimg/2289.png,50.23271303199193,3,average
